genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_min,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
World,Matt Redman,Louder - Live,6t6thRRHIiH3Jv5kdUphKY,32,0.0126,0.526,4.032883333333333,0.923,0.0,0.922,-4.513,0.0464,127.035,0.455
Folk,Aisha Badru,Mind on Fire - Radical Face Mix,3SOK3GtsJFqwVO0362ohOa,37,0.151,0.71,3.3221166666666666,0.358,0.14,0.0975,-11.025,0.0317,104.986,0.0759
Comedy,George Carlin,A Moment of Silence,3gobXzIbzXUi3dScMlYXaU,15,0.796,0.638,0.8213333333333334,0.469,0.0,0.76,-18.904,0.947,88.367,0.607
Alternative,The Front Bottoms,Jim Bogart,1OSmJmnRaBLPWg5nCy3YaJ,40,0.141,0.274,3.29955,0.49,0.0,0.158,-6.546,0.0301,79.326,0.58
Blues,Billie Holiday,The Man I Love,0ndEbK6LnERIPBG6t4gXDX,39,0.965,0.485,3.074,0.177,7.37e-05,0.252,-14.282,0.0428,88.411,0.253
Reggae,Rawayana,Juan Juanco,4syiBBZSrXWn3muTq5fJv8,36,0.0498,0.859,4.324,0.701,1.13e-06,0.0664,-5.844,0.0379,120.001,0.901
Anime,Nana Mizuki,Destiny's Prelude,0NVnQPyOowdP1euP7rslKx,23,0.115,0.417,5.03355,0.973,0.0,0.105,-2.309,0.151,158.079,0.607
Reggaeton,Benny Benni,No Sabe Nah (feat. Lary Over),3N6mxGR9JmrkidGHuhf6h6,33,0.479,0.847,3.6863166666666665,0.631,0.0,0.121,-6.735,0.196,89.049,0.591
Movie,Henri Salvador,Silence on Tourne,2Bn4Wed4iEs0jZF2JcfkoK,0,0.759,0.753,2.85445,0.467,0.0,0.175,-11.27,0.348,116.719,0.914
Opera,Georges Bizet,Carmen Suite (excerpts from suites nos. 1 & 2): Intermezzo,316VgK7YYkHplWkGdIytNF,9,0.912,0.153,2.7771166666666667,0.028,0.971,0.0946,-30.978,0.0442,136.595,0.0754
Children's Music,Music For Little People Choir,Stuck On You,3QBGQDqyhFQ7MwCNgvoNVt,3,0.162,0.782,3.743333333333333,0.457,0.0,0.122,-7.744,0.0454,132.39,0.87
Comedy,Tom Segura,Rumors,2Guc20RodcU1MrDQywuQfw,38,0.767,0.482,5.236583333333333,0.784,0.0,0.857,-10.253,0.819,89.505,0.341
Jazz,Idris Muhammad,Piece of Mind,5TP9byf9FFaFxdd92tFyFp,30,0.0419,0.462,9.36045,0.571,0.0995,0.0675,-10.858,0.0327,81.858,0.575
Classical,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218: II. Andante cantabile",40mO9o0Xtb2RELrJbeH0Km,32,0.97,0.245,7.694216666666667,0.0481,0.136,0.108,-25.418,0.0474,102.08,0.181
Jazz,Brad Mehldau Trio,Everything In Its Right Place,1QxmKMggKPykokcwBYvjso,45,0.828,0.497,6.924,0.317,0.881,0.107,-15.774,0.0332,127.204,0.17
Reggaeton,Karol G,Ahora Me Llama,0alSPoUfrGb0RdVVG4Lf3n,68,0.00949,0.646,3.92045,0.573,3.98e-05,0.0932,-5.716,0.041,134.979,0.109
Dance,Lorde,Supercut - El-P Remix,4qT0DUcwUHzbxXcitzRzwn,48,0.043,0.785,3.534,0.478,0.000106,0.12,-8.974,0.0422,120.978,0.205
R&B,Thuy,All Night Long,5DyBTivjORrpNhJkJj2Ao5,42,0.0815,0.354,3.58,0.542,0.000424,0.09,-9.61,0.12,100.032,0.0483
Rap,Kanye West,Welcome To Heartbreak,3F18I7LhWKxlf1PytSoTBH,61,0.0969,0.667,4.382216666666666,0.452,0.579,0.111,-10.99,0.0341,95.982,0.0734
Opera,Alessandro Scarlatti,Sento nel core,6w8eTjCWYbXODykmI3SM2t,12,0.994,0.357,3.39445,0.0195,0.00122,0.0998,-24.396,0.0399,87.467,0.185
Dance,Greyson Chance,Good as Gold,5bdPZNRLtytNqjUmSr4S0P,59,0.301,0.473,3.429116666666667,0.587,0.0,0.104,-6.155,0.0383,169.935,0.246
Movie,Martin & les fées,Je suis une artiste (par Arielle Dombasle),6Lz7xVuD4HUGOjdFEBa7ah,3,0.808,0.754,2.612216666666667,0.477,0.0,0.119,-6.243,0.0435,140.189,0.549
Country,Tyler Rich,Take It Or Leave It,4UY9wzMcIKFKRDMmQ7UtOh,37,0.0114,0.517,3.0166666666666666,0.721,5.97e-06,0.0905,-5.982,0.0365,154.154,0.403
Rap,Travis Scott,Antidote,1wHZx0LgzFHyeIZkUydNXq,77,0.00767,0.713,4.378216666666667,0.526,0.000148,0.124,-5.046,0.032,131.05,0.131
Classical,Wolfgang Amadeus Mozart,Mozart : Ein musikalischer Spaß K522 : IV Presto,4hfUBbVTfZ0MmtyLF4x36W,47,0.939,0.37,3.8273333333333337,0.173,0.691,0.203,-19.405,0.0451,134.038,0.412
Opera,Giuseppe Verdi,Messa da Requiem: 2. Rex tremendae,4nJGlQSFRnudmNhpXPlix1,7,0.973,0.17,3.9833333333333334,0.277,0.01,0.127,-13.769,0.0403,76.021,0.0683
Alternative,Alina Baraz,Make You Feel,5zouq58uwciUTe0rhrwKmc,59,0.787,0.7,3.68,0.43,0.000476,0.129,-8.437,0.0399,100.008,0.103
Jazz,Boogie Belgique,Go Slow,3kv7PV1orFf05UkzYMB5og,40,0.0042,0.623,3.9362666666666666,0.781,0.808,0.192,-8.9,0.0415,120.023,0.682
Hip-Hop,Drake,Emotionless,5Psnhdkyanjpgc2P8A5TSM,73,0.0249,0.413,5.036216666666666,0.677,0.0,0.0793,-5.12,0.255,172.501,0.0845
Classical,Akira Kosemura,Hicari,0VgfLOKCpBsBWsosjfWv9R,38,0.951,0.434,2.066666666666667,0.0146,0.23,0.134,-29.925,0.0364,128.502,0.131
Folk,Girlpool,123,2QrMuaZUACwUpmIzmqRE9l,44,0.0167,0.457,2.836133333333333,0.577,3.66e-05,0.128,-5.625,0.0275,135.889,0.202
Dance,Flume,Never Be Like You (feat. Kai),5WI2ltQIdwgzf1SNE76JyR,69,0.453,0.444,3.9151666666666665,0.557,0.0,0.152,-5.476,0.0602,115.058,0.296
Alternative,Pantera,5 Minutes Alone,5SAEMjVQbmin3g7b0RG6me,58,0.000748,0.504,5.790666666666667,0.856,0.359,0.114,-6.271,0.0423,95.402,0.585
Country,Logan Mize,Life's a Party,2RK1UcrkifLJGBvMtfNhjy,45,0.0063,0.616,3.01365,0.8,0.0,0.0934,-4.432,0.0329,78.991,0.649
Blues,Ted Nugent,Stranglehold,2f0P7iELCvAlV8j6Z3rGDE,64,0.0183,0.484,8.38445,0.711,0.173,0.0941,-7.784,0.0331,148.189,0.49
Reggae,"Lee ""Scratch"" Perry",Jah I,3SnBd9X2oZHfnimgC0gwdt,26,0.291,0.803,3.5697833333333335,0.596,0.793,0.365,-5.603,0.115,145.578,0.672
Movie,Alan Menken,A White Rose,6kNGEiul9s1PAIrFUwb2ON,38,0.486,0.0665,3.961116666666667,0.206,0.683,0.33,-16.413,0.0368,53.48,0.04
Reggae,Linton Kwesi Johnson,Want Fi Goh Rave,2eljih1xxVHyTGnZ8MZB3A,34,0.000388,0.76,4.36,0.418,0.0164,0.306,-15.45,0.118,129.005,0.827
R&B,Marsha Ambrosius,Have You Ever,4f4JHn1CVMIQmGX1uObchZ,46,0.452,0.62,4.288283333333333,0.726,0.0,0.148,-3.339,0.128,77.966,0.532
Jazz,Lee Morgan,"Yes I Can, No You Can't",25Ey0ERtlkIRATBdyidFci,37,0.481,0.575,7.38755,0.721,0.00236,0.0662,-10.433,0.0327,122.484,0.705
Rock,Queen,Sleeping On The Sidewalk - Remastered 2011,6T4mvqvMIwa0S6EH84QAAJ,48,0.484,0.615,3.1013333333333333,0.77,0.000168,0.325,-7.674,0.0274,129.734,0.645
Country,Miranda Lambert,Smoking Jacket,7aqLcSYNyo7zHNCdL4X1y6,42,0.471,0.539,4.90955,0.56,0.0309,0.111,-10.253,0.0312,101.904,0.153
Pop,Ed Sheeran,Take It Back,2dmOWlEHrP266Qgz6wnUrd,65,0.318,0.754,3.473333333333333,0.613,0.0,0.335,-6.342,0.229,113.196,0.904
Dance,Avicii,The Nights,0ct6r3EGTcMLPtrXHDvVjc,79,0.0166,0.527,2.9443,0.835,0.0,0.249,-5.298,0.0433,125.983,0.654
Hip-Hop,DMX,Bring Your Whole Crew,1lnqjCZfobpQe6DXURSvzn,48,0.107,0.873,3.67555,0.662,0.0,0.308,-8.947,0.27,96.796,0.255
Electronic,Snavs,Riot,0J1MUpcqnQbXolwwiKHNwB,41,0.0613,0.521,2.9,0.946,0.354,0.377,-2.951,0.0757,159.919,0.145
Anime,SILENT SIREN,AKANE,0n7iVY4z2YanXNBhpGSHeg,26,0.0134,0.455,4.276666666666666,0.791,0.0,0.164,-2.617,0.0379,175.938,0.742
Movie,Randy Newman,Tartine De Merde (Maverick - Original Motion Picture Score) - Remastered,3Iemmn0MPbMt3jRR1kxW8a,2,0.729,0.557,1.56,0.399,0.0,0.248,-9.627,0.0329,114.378,0.657
Hip-Hop,Rick Ross,The Devil Is A Lie,1FfxSgLHUkNCCLdZ7wrCTY,61,0.00169,0.68,5.177783333333333,0.83,0.0,0.382,-3.922,0.0897,102.91,0.638
Alternative,Blues Traveler,Hook,0ZhSQIDIv0CWVc0Vt1aiBm,55,0.0477,0.53,4.80845,0.831,1.83e-06,0.117,-4.311,0.0419,166.919,0.774
Anime,MAN WITH A MISSION,Wake Myself Again,0vZZrCXUCm8aTWAOmXmxzv,43,0.000102,0.504,4.3392,0.92,0.0,0.435,-4.336,0.0369,148.108,0.508
Ska,Desorden Público,Latex - En Vivo,1cfQy67EqjnZ17QstWbbUx,25,0.00716,0.495,4.37,0.891,6.83e-06,0.786,-6.963,0.0842,146.687,0.495
Anime,"Kami-sama, I have noticed",わたしの命を抉ってみせて,3j3ifw1q5XXanRpJR0HAJW,35,0.0527,0.545,3.218,0.975,1.98e-06,0.0443,-3.232,0.239,108.048,0.489
R&B,Chris Brown,Party Hard / Cadillac (Interlude),6WW2XUbWvr1nQuAqtRNNmA,46,0.454,0.496,5.243783333333333,0.605,0.0,0.134,-8.675,0.0907,87.604,0.412
Electronic,Zamilska,Duel 35,648pkipmFFGclYXCVQvahv,39,0.000157,0.715,5.895783333333333,0.939,0.756,0.667,-4.775,0.0845,120.022,0.569
Reggaeton,Los 4,Tu de Que Vas,1ZxC1S5RUFr1mAzAmrnCs5,29,0.566,0.755,4.3716,0.936,3.53e-05,0.0749,-2.787,0.0573,97.993,0.891
Alternative,Linkin Park,When They Come for Me,6Hxw4iKjZOyPIHXgbOwVZq,40,0.00306,0.547,4.890883333333333,0.936,0.27,0.278,-4.232,0.049,91.997,0.445
Opera,Gaetano Donizetti,Don Pasquale: Act I: Pronta io son,4QNgU8vH285klRtBz7248B,9,0.979,0.457,2.907783333333333,0.153,7.54e-05,0.304,-20.45,0.169,107.521,0.34
Alternative,Marco McKinnis,Deep,6DCH6hWRDaZNQFbJqONXKH,44,0.0642,0.695,3.79155,0.474,0.000727,0.0923,-7.582,0.0345,127.999,0.497
Hip-Hop,Paper Lovee,Here 4 Ya,4QISXCQasPdVZerqTzbLGj,50,0.124,0.696,3.328,0.33,0.0,0.116,-8.706,0.0629,125.122,0.237
Electronic,SVDDEN DEATH,Behemoth,5VLpL2ZxEBgYcoLr6hK17l,53,0.0142,0.891,3.2,0.893,0.142,0.0768,-0.595,0.191,139.933,0.555
Opera,Renée Fleming,Still Dream,4znn45qJmDtHS9ZKMvRU2V,25,0.959,0.309,3.244,0.169,0.0133,0.0786,-16.254,0.0425,83.341,0.117
Alternative,Daughtry,What About Now,07dtD7iciEL7vHqATMXg3V,50,0.0629,0.363,4.17185,0.834,0.0,0.164,-2.826,0.0436,161.972,0.275
R&B,Dijon,Lace,6r8Ral6zsCKSnJb2v7vGYu,43,0.536,0.248,2.4141,0.605,2.17e-06,0.22,-7.083,0.0433,79.619,0.274
World,Ibrahim Ferrer,Perfidia,2rhP8daJrt2MHgnFlcSPfm,33,0.681,0.542,4.134883333333334,0.424,0.00239,0.139,-12.133,0.0368,133.68,0.477
Country,Joe Nichols,I'd Sing About You,113KKjCvrHlwfEuTd6RdHE,41,0.128,0.566,3.2188833333333333,0.668,3.33e-05,0.086,-6.164,0.0287,104.163,0.61
Soundtrack,John Williams,The Asteroid Field,6yj7fSEuePRyaYO5gIbGSx,38,0.391,0.31,4.262,0.379,0.934,0.067,-14.322,0.0391,84.09,0.155
Rap,A Boogie Wit da Hoodie,Savage,1srm5YnZiu7Ksnd2UTTmmk,74,0.188,0.78,2.8174333333333332,0.402,0.0,0.0597,-9.255,0.149,160.046,0.483
Country,Keith Urban,Female,1t34UsQ634a233qysq6D6L,64,0.186,0.567,3.2552833333333333,0.477,4.86e-05,0.111,-8.781,0.0331,85.019,0.321
Comedy,Greg Behrendt,Build Me A House,7m3m95Asi9wzIGoJbKfzZP,13,0.775,0.502,2.1706666666666665,0.676,0.0,0.845,-16.105,0.943,80.877,0.176
Folk,Michael Nau,Your Jewel,04Ht1GoPc9JCUsYOmogNIt,37,0.8,0.666,4.1066666666666665,0.242,0.28,0.115,-15.224,0.0386,138.069,0.466
Reggaeton,Juhn,"No Te Miento (Remix) [feat. Baby Rasta, Darkiel, Darell & Jory Boy]",3pwkxOZeWVYifM3RPA1TST,48,0.624,0.773,5.030666666666667,0.823,0.0,0.796,-4.382,0.0632,119.997,0.474
Children’s Music,Glass Animals,Toes,754wVXWrtf1X3ZHQOFFsnR,60,0.406,0.639,4.244,0.347,0.000268,0.215,-12.322,0.0421,72.978,0.247
Comedy,Dana Gould,The Ballad of Casanova's Adult World,2ifu8iBbBXuQWafEtxrMgM,10,0.547,0.664,7.791116666666667,0.351,0.0,0.737,-13.849,0.925,107.444,0.465
Movie,Martin & les fées,Renaître à la vie (par Natasha St-Pier),3DzBrQVM743pIDkmApGV34,1,0.645,0.61,2.229116666666666,0.68,0.0,0.0961,-5.284,0.051,98.067,0.73
Soundtrack,Marco Beltrami,Color,7Jw4fDpC1Pe7gZgQGWzvvX,26,0.935,0.235,2.0857833333333335,0.0586,0.957,0.0976,-30.793,0.0393,81.858,0.0399
Ska,Mephiskapheles,Center of the...,64vHfe98rj8NR0cwfNmhfZ,12,0.0016,0.295,2.8395333333333332,0.712,0.372,0.399,-10.607,0.117,190.404,0.502
Folk,Tow'rs,The Kitchen,4YMcDA8aDjqtP5tWHmpLsR,45,0.263,0.351,4.461333333333333,0.288,0.00529,0.114,-14.675,0.0742,178.747,0.156
Pop,Bonnie Tyler,Holding Out for a Hero,7L2eFj0KFJDmHTPMUL4ZxR,67,0.0234,0.612,5.80555,0.675,1e-05,0.0471,-15.995,0.0398,150.058,0.883
Folk,The Avett Brothers,Colorshow,3L3H7jjUYE0ZLl0gMiV8w9,40,0.2,0.404,3.9662166666666665,0.705,0.0,0.105,-4.801,0.0367,95.782,0.765
Reggaeton,El Sica,No Creo En Mujeres,4vYgwoaosohOuNKn0xpMcP,19,0.309,0.699,3.907766666666667,0.525,0.0,0.178,-9.817,0.265,129.977,0.596
Country,Kenny Chesney,Wild Child (with Grace Potter),050iNgNKEUrJboOnH4Jhm6,52,0.475,0.586,3.1633333333333336,0.633,4.29e-06,0.164,-7.688,0.0318,148.984,0.445
Jazz,Christian McBride,Ham Hocks and Cabbage,4WCZalosPdTXmwZ5ZUOarr,40,0.696,0.557,8.417783333333333,0.104,0.899,0.1,-22.669,0.0437,123.145,0.308
Alternative,Chevelle,Shameful Metaphors,6yE653bOUMCnnAbCOnZS55,41,0.00115,0.56,4.362666666666667,0.867,0.000334,0.114,-3.766,0.032,137.887,0.445
Soundtrack,Thomas Newman,Jellyfish Forest,6Qu2v74i41Xs4Zk0GKQwWS,26,0.314,0.383,1.5388833333333334,0.263,0.101,0.793,-16.077,0.0385,79.876,0.268
Hip-Hop,Flatbush Zombies,"New Phone, Who Dis?",2714ySK1pbOIGZwABmRyAz,61,0.278,0.843,5.52245,0.506,6.34e-06,0.129,-11.312,0.285,122.448,0.441
Anime,Poppin'Party,Returns,3U8CdxyJKZNYUrvC9NL1Xw,37,0.0266,0.491,5.401666666666666,0.943,0.0,0.21,-3.046,0.0354,92.483,0.396
Electronic,Flying Lotus,All The Secrets,7j2D644nFFZ0V0ZNqW1zB0,33,0.00198,0.748,1.9467666666666668,0.274,0.818,0.116,-16.126,0.0841,145.767,0.743
Children's Music,The Hit Crew Kids,Bump In The Night,2N5lmA5OFbLpKwFSbw66Zo,0,0.473,0.589,0.47445,0.000499,0.0,0.152,-10.684,0.259,174.64,0.0
Electronic,The Knife,You Take My Breath Away,6cO9ZuQcx4kT3bk15jKmnF,30,0.022,0.62,4.457333333333334,0.778,0.00176,0.0828,-5.652,0.0356,102.119,0.923
Reggae,General Degree,Mr. Do It Nice,4OjT7IUBdhHgQQqrL7PHyS,28,0.0835,0.853,3.5182166666666665,0.448,0.0,0.153,-14.338,0.332,93.336,0.716
Folk,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",3aSWQJcWnnqgwYbAgidvlV,66,0.204,0.686,2.728,0.714,0.0,0.0592,-4.809,0.0287,126.736,0.964
Classical,Nevermore,Believe in Nothing,3zdUWmaNcbTqv2V7ZYLXQ8,46,0.000324,0.437,4.36645,0.891,8.46e-05,0.0539,-4.159,0.0326,133.814,0.444
Movie,Riders In The Sky,Old Showboat,77BB5UmzOeyVhP9yz96jdR,5,0.808,0.905,3.9013333333333335,0.348,0.0,0.394,-10.221,0.0549,107.301,0.768
R&B,Jinsang,A Better Tomorrow,4x83bhwCAU7vjd4ztBsPz7,48,0.951,0.539,1.93325,0.775,0.901,0.193,-8.054,0.0716,93.919,0.456
Opera,Richard Wagner,"Die Walküre, WWV 86B, Act II: Nun zäume dein Ross, reisige Maid!",6p0Ur4wHHzbSV9UKPxuzMm,9,0.92,0.217,2.68955,0.238,0.252,0.337,-15.544,0.0412,83.312,0.0751
Reggaeton,Rauw Alejandro,Dale,3qn0bmOpjaAUl1Wxq9araf,42,0.237,0.725,3.2291666666666665,0.611,2.12e-06,0.0599,-5.809,0.354,191.907,0.629
Country,High Dive Heart,Misfit,2WRNPWniqC7AgNHefvwW4n,39,0.2,0.676,3.691516666666667,0.816,0.0,0.449,-4.233,0.0594,150.108,0.733
Folk,The Beach Boys,Good Vibrations - Remastered,5t9KYe0Fhd5cW6UYT4qP8f,71,0.326,0.396,3.65045,0.473,0.000124,0.109,-7.67,0.0345,133.449,0.385
Alternative,grandson,Blood // Water,7clyJIrLkEbXUDwj1tC9zz,68,0.00163,0.504,3.5753333333333335,0.891,0.00199,0.148,-5.632,0.137,153.988,0.628
Country,Dolly Parton,In the Ghetto,6GZ6O0bHsDndSAmqnxXMjn,40,0.594,0.363,2.810666666666666,0.316,0.00018,0.135,-13.006,0.0669,171.796,0.291
Opera,Giacomo Puccini,"Turandot / Act 3: ""Nessun dorma"" - (1990 World Cup)",1PvtVEpj1WeBPkNl5NeTRj,14,0.973,0.264,3.058,0.284,0.0904,0.116,-13.431,0.0408,87.338,0.108
Electronic,G Jones,Stars,68iJwbFaWvjXrt7vrgV0gx,22,0.00741,0.734,1.8241,0.821,0.968,0.105,-6.152,0.0361,113.378,0.0982
Reggaeton,Darkiel,Lento,1bI2FZgFFFnDInMAoUcJKL,52,0.335,0.82,3.8055666666666665,0.677,0.00103,0.231,-6.093,0.0803,93.961,0.789
Electronic,Kruder & Dorfmeister,Definition,6txkilHRk7qJb8USuByVHR,35,0.551,0.754,5.15045,0.526,0.738,0.0899,-16.267,0.0612,147.967,0.464
Anime,Rozen,Zora's Domain,2rKKg2LJ1oeCh870a8HO1w,21,0.946,0.332,2.40355,0.154,0.861,0.107,-16.404,0.0314,132.343,0.316
Blues,Peter Frampton,All I Want To Be (Is By Your Side) - Live,1vfGgufP1ensS2EiJxiTU5,29,0.457,0.368,3.1333333333333333,0.602,0.0,0.986,-7.039,0.0538,71.6,0.517
Classical,DragonForce,You're Not Alone - Bonus Track,1vPp4jArCFyV06oeiQfDPW,24,2.32e-05,0.284,4.646883333333333,0.847,3.76e-05,0.122,-4.91,0.0483,75.039,0.421
Hip-Hop,Kid Cudi,Surfin',3f2k8op0nWDoZM4pXim6wG,59,0.111,0.811,3.973116666666667,0.691,0.00483,0.181,-7.88,0.0452,130.007,0.84
Classical,Howard Shore,Prologue: One Ring To Rule Them All,51THoWfQJgdyj248y8tJPa,39,0.798,0.17,7.27245,0.101,0.883,0.1,-21.808,0.0415,125.749,0.0367
Blues,Grace Potter & The Nocturnals,Parachute Heart,4hEQKFeVrxQ7ErNng3BYf5,23,0.0399,0.597,4.142216666666667,0.855,0.000477,0.156,-4.827,0.0312,120.99,0.775
World,Beats Antique,Oriental Uno (feat. Fanfara Kalashnikov),1YKldgyDSmjK25ynLYty8W,35,0.0246,0.754,4.7397833333333335,0.456,0.825,0.548,-6.233,0.0646,79.957,0.505
Country,Brett Young,The Ship And The Bottle,11hil3T4O8IqmSUQ4HoOpY,53,0.0365,0.621,4.488216666666666,0.613,0.0104,0.123,-8.778,0.0265,110.002,0.339
Children's Music,Kimbo Children's Music,"One, Two, Three- Instrumental",6j2oag0agM3H1CM2WqyliK,0,0.765,0.626,0.79355,0.252,0.0233,0.115,-13.29,0.122,111.404,0.421
Dance,Oliver Heldens,This Groove,6ZvLKwgPKlyZtDPkTWjPI7,72,0.00779,0.823,3.13625,0.909,0.0407,0.126,-4.508,0.0635,124.025,0.787
Blues,The Wood Brothers,Spirit,6GmhqGy1701ajXJY4ob5WF,29,0.786,0.697,4.30445,0.296,0.00076,0.142,-11.669,0.0394,100.861,0.564
Children's Music,Juice Music,Gravity,70qvpokE7TBLJfXqTWVmhC,0,0.135,0.872,1.888,0.549,0.0,0.0686,-8.44,0.0439,130.039,0.967
Dance,Corona,The Rhythm of the Night,0ofMkI3jzmGCElAOgOLeo3,69,0.000232,0.69,4.4046666666666665,0.805,0.739,0.095,-11.522,0.0336,127.808,0.799
World,Angelique Kidjo,Houses in Motion,0jvRTmaJPpR3DdrzhZgiML,27,0.0385,0.701,4.551116666666666,0.776,0.016,0.136,-4.915,0.116,100.113,0.691
Country,Kenny Chesney,I'm Alive - Live,4uEWFTzAQRuCroErj4NMiS,34,0.669,0.477,3.874,0.502,4.41e-06,0.358,-9.377,0.0406,77.691,0.295
Movie,Alan Menken,Genie Medley,3lKqtKFnN1Xi4W69YDN9PB,37,0.81,0.516,4.06245,0.313,0.0,0.398,-12.023,0.313,79.981,0.616
Hip-Hop,Lil Pump,Boss,1rsAFUCa6BVMgRQ3FCQQsi,72,0.0304,0.803,1.767016666666667,0.789,0.0,0.378,-3.434,0.0383,119.999,0.647
World,Shakuhachi Sakano,In the Mind's Eye,4vShoUS0bK16rlbA9GnxDB,3,0.0667,0.0796,2.5505,0.0715,0.741,0.0889,-21.653,0.0507,174.47,0.0216
Blues,Gregg Allman,My Only True Friend,0ut1wcVPh5fqNbnUfpFaDl,34,0.0515,0.429,6.279116666666667,0.673,0.00289,0.169,-5.935,0.0297,148.546,0.475
Movie,Dorothée,Les Schtroumpfs,78nc9LwMKr6suE9En7tzvM,27,0.346,0.742,2.69275,0.77,0.0,0.342,-8.228,0.159,131.043,0.943
Soul,Anthony Hamilton,Ain't No Shame,4D5OqjawqAoV564v9naCN5,39,0.00632,0.487,4.6448833333333335,0.644,0.000316,0.257,-6.697,0.0377,172.027,0.568
Movie,Roger Bart,"Life, Life",3MxMLje6CKdVgCoA82eBgN,25,0.615,0.257,3.3082166666666666,0.622,0.0,0.0987,-7.343,0.11,67.612,0.326
World,Shane & Shane,The Stand,2JwkJmy6oO38biks4DHDfK,38,0.0191,0.355,4.9521,0.454,0.0,0.126,-6.684,0.0276,147.82,0.109
Soundtrack,Thomas Newman,The Starship Avalon (Main Title),0OUOJdINh3rm8vjt6GFi1A,40,0.96,0.366,4.2602166666666665,0.0318,0.955,0.0589,-28.47,0.0488,129.076,0.0359
Dance,Nicki Minaj,Save Me,0rhhhXNF2nNxg5PbG7fS3v,53,0.553,0.446,3.0902166666666666,0.729,0.0176,0.159,-6.13,0.121,82.969,0.596
Anime,Vickeblanka,Stray Cat,2z90CQw5teVRXt4OniOEZ6,33,0.000112,0.724,3.4424333333333332,0.72,0.0683,0.12,-5.905,0.0363,122.057,0.844
Pop,Grey,Want You Back - Nick Talos Remix,1fh5YKCSpo4OvC6usURns4,26,0.0786,0.629,3.0511166666666667,0.897,0.000272,0.157,-6.336,0.0488,125.036,0.411
Folk,Wild Child,Reno,0uqzREzBuGlYZgY6EQXJYI,42,0.866,0.61,3.9916,0.51,1.3e-05,0.159,-6.848,0.038,180.117,0.709
Electronic,Ozoyo,Daydream in Green,3ig0oMG2de0KiuMlHIyfgB,52,0.232,0.624,3.678716666666667,0.564,0.919,0.135,-6.45,0.0522,112.985,0.394
Soundtrack,John Barry,Karen And Denys,6tei7Y23QcOvUBKKmfKu5S,31,0.976,0.205,0.8651166666666666,0.119,0.305,0.125,-18.872,0.0473,115.777,0.0378
Alternative,Lansdowne,Burn Brighter,6BUMVGOnIeOIE6YetJGGDT,46,0.00198,0.525,3.216,0.945,2.55e-05,0.347,-2.57,0.0549,89.475,0.548
Opera,Giacomo Puccini,Gianni Schicchi: E non c'è nessun mezzo...,0IFPCHcnxGss5kWnRNGeev,12,0.97,0.413,2.497116666666667,0.0956,0.0,0.419,-23.072,0.102,169.679,0.254
Country,Rascal Flatts,DJ Tonight,7MfjEJUoVDLgFTHFBvxjOI,36,0.0511,0.716,3.796883333333333,0.678,0.0,0.0705,-5.262,0.0303,121.006,0.511
Children's Music,Kimbo Children's Music,Bunny Rabbit Blues (Vocal),5kEZG0TMeXEUDXo02ZxCBQ,6,0.721,0.823,2.240666666666667,0.447,2.91e-06,0.0989,-8.253,0.0442,127.129,0.809
World,Jason Upton,Seek First,3CXMYhVaFuywOzFDPK1xfd,35,0.65,0.195,7.652,0.329,0.0338,0.116,-12.253,0.0306,87.061,0.0392
Electronic,Riot Ten,Packin,7t7jqFKC20RPcMwQinVGNO,28,0.0115,0.508,3.2285666666666666,0.988,3.69e-06,0.0964,-1.246,0.275,139.989,0.512
Soundtrack,Dustin O'Halloran,Fragile N.4,5QLIlk1dnhq5wOKu5boIgU,40,0.921,0.575,3.49755,0.157,0.941,0.112,-15.233,0.0342,120.018,0.111
Opera,Richard Heuberger,Midnight Bells,41v3LEklF9SPpnIoRwapNB,9,0.98,0.163,3.807333333333333,0.0574,0.871,0.193,-21.242,0.0373,96.917,0.201
R&B,Shai,Comforter,6vHJpgX1QTYa9SVXankGVR,45,0.00645,0.738,4.176666666666667,0.383,0.000231,0.134,-12.761,0.0302,121.897,0.482
Reggaeton,Tambor Urbano,Juana Polinaria / Como Loco Funche,7fPtooaWnF1XBbnNGp5JrI,25,0.593,0.574,6.188,0.796,0.00189,0.0693,-6.757,0.106,147.207,0.654
Electronic,Victor Niglio,Issa,1ABPVPTaDj6ns11yDHeRm3,17,0.0308,0.828,3.48965,0.922,0.467,0.276,-2.215,0.151,144.993,0.695
Soul,Jennifer Hudson,"Hallelujah - Duet Version / From ""Sing"" Original Motion Picture Soundtrack",3ULIOaWZxZshMYcDwQBZ8J,50,0.829,0.202,3.4828833333333336,0.339,0.0,0.115,-5.82,0.0316,78.906,0.204
Hip-Hop,Sheck Wes,Wanted,1DoNKjifmWST4iJJw90FK4,56,0.202,0.801,4.028666666666667,0.47,0.562,0.114,-8.954,0.377,159.987,0.413
World,Tim Hecker,Is a rose petal of the dying crimson light,0bE6agdMLTZ4DisxA6zXrd,35,0.876,0.166,3.449433333333334,0.129,0.932,0.157,-23.239,0.0405,141.97,0.0548
